,sample_size,kernel,weights,cor,res,time_outer,time_w,time_e
31,10,gaussian,"[-0.01573941  0.27144992 -1.44189422  0.66974801  0.3239104   4.47457565
  1.60249795  1.20360229 -4.93790779 -0.44315279]","[0.20259268 0.11885175 0.17815759 0.18699871 0.13815648 0.04647136
 0.09183281 0.12671415 0.05274073 0.00859161]","[0.39870366 0.44057413 0.4109212  0.40650064 0.43092176 0.47676432
 0.4540836  0.43664292 0.47362964 0.4957042 ]","[0.00000000e+00 5.23982382e+00 6.29129410e-02 6.25228882e-02
 2.15667504e+02 6.28757477e-02 3.12442780e-02 4.78913784e-02
 3.12728882e-02 7.85548687e-02]","[0.00000000e+00 2.05029392e+00 7.01570511e-03 1.56464577e-02
 2.06263451e+02 1.56302452e-02 1.56252384e-02 3.22680473e-02
 1.56495571e-02 6.29057884e-02]","[0.         0.09382081 0.01563072 0.04687643 4.04664135 0.03672338
 0.         0.01562333 0.01562333 0.        ]"
32,10,gaussian,"[ 0.11567864 -3.27893952  0.30874591 -2.7764686   0.7521771   0.61960651
  6.40416505  3.00573808 -1.84014694  1.91223628]","[0.23267407 0.21162287 0.14667446 0.13134543 0.04633962 0.16971701
 0.06076555 0.12881566 0.03357555 0.13888239]","[0.38366297 0.39418856 0.42666277 0.43432729 0.47683019 0.4151415
 0.46961722 0.43559217 0.48321223 0.43055881]","[ 0.01563025  0.06292653  0.03124356  0.02815962  0.1098094   0.06239867
  0.06249666 11.84650373  0.03127789 10.35742283]","[ 0.          0.          0.01561832  0.01564479  0.07201672  0.031142
  0.01562452 11.20592403  0.01565123  8.87434506]","[0.         0.02864051 0.         0.01251483 0.         0.01562476
 0.01562333 0.44540286 0.         1.26946425]"
33,10,gaussian,"[-0.45740272 -2.673363   -0.9629707   0.53461234 -3.88871483  2.56185155
  3.33853472  1.52858083 -1.2112357  -3.45137557]","[0.11785793 0.24124305 0.1112982  0.11073669 0.11607241 0.16291433
 0.08389792 0.07021174 0.15122621 0.02130507]","[0.44107104 0.37937847 0.4443509  0.44463166 0.44196379 0.41854284
 0.45805104 0.46489413 0.4243869  0.48934747]","[9.88149357e+00 6.29317760e-02 8.47508669e-01 4.74510193e-02
 3.12483311e-02 3.16572189e-02 4.68950272e-02 9.41915512e-02
 2.11770348e+02 4.68730927e-02]","[6.82155252e+00 0.00000000e+00 5.09379387e-01 1.67067051e-02
 0.00000000e+00 5.51652908e-03 3.12693119e-02 7.40456581e-02
 2.02603112e+02 1.56564713e-02]","[0.0251441  0.03124809 0.3225131  0.         0.         0.01562405
 0.01562572 0.01562381 3.93898797 0.        ]"
34,10,gaussian,"[ 0.93146382  1.02418737 -1.00958493 -0.45118892 -4.7078984  -0.14717073
 -0.07375045  4.40646815  4.17918315  6.05720897]","[0.2107935  0.17673717 0.11226228 0.09473926 0.13429365 0.15879745
 0.15751067 0.14051284 0.0218897  0.17560375]","[0.39460325 0.41163141 0.44386886 0.45263037 0.43285318 0.42060127
 0.42124467 0.42974358 0.48905515 0.41219812]","[1.76627636e-02 6.74536705e-01 2.19344829e+02 4.68738079e-02
 2.12237761e+02 7.20455647e-02 2.25427595e+02 4.68814373e-02
 6.29358292e-02 2.17104861e+02]","[2.01416016e-03 5.05298138e-01 2.10284856e+02 3.12452316e-02
 2.03901304e+02 4.08003330e-02 2.16747513e+02 3.12545300e-02
 5.04152775e-02 2.08700042e+02]","[0.         0.09380245 4.01328039 0.01562858 3.26381874 0.0156219
 3.573421   0.         0.01252055 3.17870665]"
35,10,gaussian,"[ 0.302261   -1.38169833 -0.44253382 -1.6143282  -5.57519213  2.96437557
  5.05534237 -2.14635823  3.32877363  1.27333965]","[0.14821767 0.14045212 0.10562553 0.1159575  0.15812552 0.14180241
 0.03729134 0.13324021 0.03068094 0.18193076]","[0.42589117 0.42977394 0.44718724 0.44202125 0.42093724 0.4290988
 0.48135433 0.43337989 0.48465953 0.40903462]","[3.12831402e-02 4.68714237e-02 2.22663864e+02 3.12535763e-02
 4.73098755e-02 5.49294209e+00 9.41855907e-02 2.22259647e+02
 3.87756824e-02 2.23544557e+02]","[1.56261921e-02 3.12521458e-02 2.13756054e+02 1.56245232e-02
 4.73098755e-02 4.90710878e+00 7.85603523e-02 2.13740409e+02
 0.00000000e+00 2.14977219e+02]","[0.         0.         3.53629518 0.01562905 0.         0.49122
 0.         3.25782061 0.01562381 3.11324406]"
36,10,gaussian,"[ 1.42729944 -1.97305569 -0.36187257 -4.24444643 -3.48913641  0.53687771
  5.78352622 -2.37666056  0.33808054  6.5371771 ]","[0.12652303 0.10849945 0.08119602 0.17497887 0.08467934 0.15416078
 0.08877285 0.1121814  0.1021487  0.02916034]","[0.43673849 0.44575028 0.45940199 0.41251056 0.45766033 0.42291961
 0.45561358 0.4439093  0.44892565 0.48541983]","[3.12452316e-02 4.72900867e-02 6.25274181e-02 4.72872257e-02
 7.30204582e-02 4.68955040e-02 6.29038811e-02 2.16988470e+02
 7.85408020e-02 1.41091585e-01]","[1.56204700e-02 1.60391331e-02 0.00000000e+00 2.71389484e-02
 5.73987961e-02 1.56455040e-02 6.29038811e-02 2.08329483e+02
 2.81403065e-02 1.09872580e-01]","[0.         0.         0.01560807 0.         0.01562166 0.
 0.         3.31328821 0.03125238 0.        ]"
37,10,gaussian,"[ 1.27986774 -2.30100579 -0.74698624 -0.8663952  -4.67886048  0.7028156
  3.96889252 -5.2742559   2.7639279   1.98812552]","[0.12539626 0.10687337 0.11043811 0.14852448 0.15330473 0.08740776
 0.04789923 0.08879868 0.14107007 0.13496892]","[0.43730187 0.44656331 0.44478094 0.42573776 0.42334763 0.45629612
 0.47605039 0.45560066 0.42946497 0.43251554]","[1.56137943e-02 2.27131844e-02 6.29179478e-02 4.68966961e-02
 5.23979664e-02 4.17838097e-02 5.84013462e-02 4.68938351e-02
 2.21004266e+02 3.12344980e+00]","[1.56137943e-02 0.00000000e+00 4.72893715e-02 3.12471390e-02
 2.11412907e-02 2.61402130e-02 3.12552452e-02 3.12719345e-02
 2.12194257e+02 2.87261009e+00]","[0.         0.         0.01562858 0.         0.01562834 0.
 0.01562595 0.0156219  3.47988033 0.18785   ]"
38,10,gaussian,"[ 1.06420155 -1.8784502  -1.28666711 -0.72421239 -1.76306598  1.60637413
  4.50232891  0.19676113  2.75295393 -4.95044371]","[ 0.12503062  0.1361804   0.11654274  0.1104237   0.1789802   0.02016936
  0.0980041  -0.04538216  0.04602078  0.18117429]","[0.43748469 0.4319098  0.44172863 0.44478815 0.4105099  0.48991532
 0.45099795 0.52269108 0.47698961 0.40941286]","[1.55878067e-02 3.16565037e-02 2.17920665e+02 4.52954769e-02
 4.68766689e-02 3.92911434e-02 3.18609095e+00 4.68764305e-02
 1.21928692e-01 1.56338215e-02]","[0.00000000e+00 1.50172710e-02 2.08766571e+02 3.12752724e-02
 3.12547684e-02 8.01944733e-03 2.60024619e+00 0.00000000e+00
 7.50331879e-02 1.56338215e-02]","[0.         0.01663923 3.53006196 0.         0.         0.01564455
 0.49310398 0.03125095 0.         0.        ]"
39,10,gaussian,"[-1.14004072  0.33022577  0.17482524 -5.2429198   0.76800451  3.17183843
  4.60419911  0.39934084  0.53020976  6.65570944]","[0.15780093 0.13186097 0.12828097 0.15111305 0.11759698 0.17809709
 0.08097885 0.18106787 0.12907205 0.12432369]","[0.42109954 0.43406951 0.43585951 0.42444347 0.44120151 0.41095146
 0.45951057 0.40946607 0.43546397 0.43783815]","[1.56152248e-02 2.12176525e+02 6.24990463e-02 2.10000812e+02
 2.23281572e+02 3.16722393e-02 3.12733650e-02 1.56252384e-02
 3.16896439e-02 3.10759807e+00]","[0.00000000e+00 2.03903425e+02 3.12447548e-02 2.01538241e+02
 2.13650102e+02 0.00000000e+00 1.56593323e-02 0.00000000e+00
 1.56476498e-02 2.70154858e+00]","[0.         3.50343966 0.03125429 3.26025152 4.21203375 0.01562953
 0.         0.         0.         0.30825448]"
40,10,gaussian,"[ 1.4176236  -4.38290045 -0.61523883  3.55139101 -2.69569232 -0.36406923
 -0.98812681  0.87866928  1.29281004  6.20166191]","[0.16795157 0.10747026 0.12271722 0.14327888 0.06771107 0.10195813
 0.05248557 0.11698232 0.09962684 0.01177181]","[0.41602422 0.44626487 0.43864139 0.42836056 0.46614447 0.44902093
 0.47375721 0.44150884 0.45018658 0.4941141 ]","[3.12559605e-02 2.06610285e+02 7.86099434e-02 4.72931862e-02
 3.45311999e+00 4.73434925e-02 5.07013106e+00 4.62884903e-02
 3.09189343e+00 6.25078678e-02]","[0.00000000e+00 1.98259794e+02 0.00000000e+00 0.00000000e+00
 3.01397824e+00 1.56607628e-02 4.67361736e+00 1.50165558e-02
 2.75236750e+00 3.12569141e-02]","[0.         3.12211967 0.04731703 0.03164935 0.40786171 0.01564813
 0.24952364 0.         0.29260087 0.01566458]"
41,10,gaussian,"[ 0.22588338 -2.2973287   0.62634096 -0.69869799  6.78685999  2.25242057
 -0.22911624 -1.20050865  2.16152247  2.13052747]","[0.16856845 0.16270671 0.12472363 0.15543781 0.12984725 0.16968022
 0.15013206 0.14058869 0.07910465 0.12783636]","[0.41571577 0.41864665 0.43763819 0.4222811  0.43507637 0.41515989
 0.42493397 0.42970566 0.46044767 0.43608182]","[1.56431198e-02 4.68752384e-02 2.01721539e+02 2.04847036e+02
 4.69033718e-02 4.73334789e-02 4.68766689e-02 3.49705648e+00
 4.78913784e-02 7.75384903e-02]","[1.56431198e-02 1.56192780e-02 1.92495754e+02 1.96435227e+02
 0.00000000e+00 1.56204700e-02 3.12957764e-02 2.18587160e-01
 1.66432858e-02 3.06413174e-02]","[0.         0.         3.96523547 3.4906354  0.         0.0166955
 0.         0.06651282 0.01562166 0.01562381]"
42,10,gaussian,"[ 0.10090813 -4.00491469  0.34865438  3.02117867  5.88634575  0.3760192
 -4.49595217  3.80286405  0.66357932 -2.01176561]","[0.18732097 0.08437568 0.11080679 0.10331247 0.1605371  0.11010717
 0.08669287 0.04769661 0.15471668 0.05587621]","[0.40633952 0.45781216 0.44459661 0.44834376 0.41973145 0.44494641
 0.45665357 0.47615169 0.42264166 0.47206189]","[2.46675014e-02 1.97589784e+02 2.12311436e+02 2.22664677e+02
 2.02439807e+02 3.34164858e+00 6.29446507e-02 8.66379738e-02
 5.35163879e-02 1.16874218e-01]","[1.56469345e-02 1.89236977e+02 2.03013058e+02 2.13815303e+02
 1.94140761e+02 1.65574551e-01 3.12752724e-02 5.01194000e-02
 2.68709660e-02 8.51509571e-02]","[0.         3.20450783 3.96784902 3.35493231 3.31599951 0.39694142
 0.01604414 0.         0.02664542 0.01607037]"
43,10,gaussian,"[ 1.14011449 -2.30874867 -0.78649222  1.9977515   6.91987895 -0.45196619
  0.87538899 -0.70986729  2.48439085 -4.52535686]","[0.19759015 0.17847959 0.14750608 0.21138015 0.09904956 0.15126262
 0.14266788 0.15878837 0.03490921 0.12329524]","[0.40120492 0.4107602  0.42624696 0.39430993 0.45047522 0.42436869
 0.42866606 0.42060581 0.48254539 0.43835238]","[0.03124547 0.04731584 0.09421301 0.07856917 0.04687357 3.16679811
 0.04731464 0.04687428 0.09366584 0.04730701]","[0.         0.         0.03167248 0.02817178 0.         0.25526476
 0.00651908 0.01562285 0.06249738 0.03165269]","[0.         0.         0.03125    0.01562285 0.0156281  0.06195807
 0.01562285 0.0156281  0.01551676 0.01565433]"
44,10,gaussian,"[ 1.91665657 -4.9069292  -0.60335082  3.05598821  4.80685718 -0.96385902
 -1.21378762  0.64604708 -1.15088102  0.82460073]","[0.13110152 0.17595174 0.1675943  0.04757753 0.09477238 0.15935923
 0.15532045 0.00869741 0.08235841 0.146081  ]","[0.43444924 0.41202413 0.41620285 0.47621123 0.45261381 0.42032038
 0.42233977 0.49565129 0.4588208  0.4269595 ]","[8.06474710e+00 4.68935966e-02 2.66941071e-01 3.49295282e+00
 5.44242859e-02 1.77360249e+00 4.68850136e-02 4.73175049e-02
 5.13906479e-02 2.13033305e+02]","[4.73047018e+00 1.56424046e-02 1.89386845e-01 3.28134966e+00
 7.52377510e-03 1.31977487e+00 1.56276226e-02 1.60434246e-02
 3.12480927e-02 2.04670081e+02]","[0.01562524 0.         0.03124976 0.19598126 0.01564932 0.42257714
 0.01562548 0.01565051 0.         3.34077334]"
45,10,gaussian,"[ 1.24087593 -2.71179068  0.48102465 -0.41602012  4.51503963 -4.44802957
 -0.48517197 -1.43734264  0.52115878  3.98128655]","[ 0.16217194  0.18627211  0.19675282  0.17401454  0.08843293  0.02483661
  0.10601665  0.03935721 -0.00339825 -0.15246423]","[0.41891403 0.40686395 0.40162359 0.41299273 0.45578353 0.48758169
 0.44699168 0.4803214  0.50169913 0.57623212]","[1.56533718e-02 7.85417557e-02 6.25014305e-02 2.15144694e+02
 4.68750000e-02 6.29434586e-02 4.72946167e-02 6.25233650e-02
 1.09818697e-01 3.98541427e+00]","[0.00000000e+00 1.56254768e-02 1.56240463e-02 2.06222890e+02
 1.56221390e-02 1.76486969e-02 2.36458778e-02 1.56488419e-02
 7.85675049e-02 3.55032325e+00]","[0.         0.03124428 0.01562572 3.21852708 0.01563644 0.01401639
 0.         0.         0.         0.40544033]"
46,10,gaussian,"[ 0.56593362  0.39888996 -1.36661249  2.007222    3.81848309 -3.47332646
  1.69751213 -0.73741812  3.44835129 -6.39961679]","[0.18580431 0.12675373 0.18211617 0.13886124 0.02582286 0.20017812
 0.12715944 0.0910786  0.05740358 0.12000192]","[0.40709785 0.43662314 0.40894192 0.43056938 0.48708857 0.39991094
 0.43642028 0.4544607  0.47129821 0.43999904]","[3.16722393e-02 2.32856381e+02 5.64222336e-02 2.44947696e+00
 4.57940102e-02 3.12509537e-02 3.16877365e-02 4.68719006e-02
 4.73070145e-02 4.68778610e-02]","[2.86486149e-02 2.23906132e+02 2.50942707e-02 2.03992867e+00
 1.56292915e-02 1.56211853e-02 1.56497955e-02 3.12428474e-02
 1.56269073e-02 3.12469006e-02]","[0.         4.02021718 0.01569986 0.34771895 0.01564527 0.
 0.         0.         0.01351452 0.01563096]"
47,10,gaussian,"[ 0.97429681 -2.0701358  -0.48918049  4.95557032  1.56163365 -3.1155124
 -6.99443383  1.26278814  3.96990974 -3.04191332]","[0.18957731 0.12942511 0.12838702 0.08049683 0.04102252 0.16741961
 0.1168632  0.17709742 0.11138583 0.06737755]","[0.40521135 0.43528745 0.43580649 0.45975158 0.47948874 0.41629019
 0.4415684  0.41145129 0.44430708 0.46631122]","[1.56264305e-02 3.84023404e+00 2.34086165e+02 6.24506474e-02
 1.64856791e+00 2.19647788e+02 4.69021797e-02 3.12511921e-02
 3.13399553e-01 4.68766689e-02]","[0.00000000e+00 4.33773756e-01 2.25141915e+02 1.56207085e-02
 1.35940456e+00 2.10635543e+02 3.12793255e-02 1.56269073e-02
 2.66486645e-01 1.56176090e-02]","[0.         0.10583067 3.56614804 0.01558065 0.23031521 3.71175075
 0.01562285 0.01562428 0.0156312  0.01563525]"
48,10,gaussian,"[ 1.33415887 -0.49825271 -1.23641664  6.17756733  3.10304154 -2.49636753
 -8.56941461  2.30143691  0.37466113  0.57954307]","[ 0.17471974  0.10936985  0.10311018  0.17402759  0.20415597  0.07574502
  0.16200815  0.13037249 -0.00493305  0.05759301]","[0.41264013 0.44531507 0.44844491 0.4129862  0.39792202 0.46212749
 0.41899593 0.43481376 0.50246652 0.4712035 ]","[0.00000000e+00 2.14800111e+02 6.24599457e-02 2.66776085e-02
 7.35149384e-02 6.25221729e-02 6.29327297e-02 7.00209141e-02
 2.91254282e+00 4.69360352e-02]","[0.00000000e+00 2.05653361e+02 0.00000000e+00 0.00000000e+00
 1.10173225e-02 4.68926430e-02 6.29327297e-02 4.68740463e-02
 2.62268925e+00 1.56478882e-02]","[0.         3.63121605 0.01566291 0.011024   0.03124595 0.
 0.         0.         0.23163819 0.01566482]"
49,10,gaussian,"[ 1.3365735  -0.87099097 -0.98352105 -1.28802622  8.49084179 -0.93508275
  2.59208615 -1.55735317 -3.78554944 -1.60882648]","[0.11838632 0.10451466 0.09058131 0.13577785 0.10002368 0.13313928
 0.04514503 0.04594372 0.17372843 0.07414878]","[0.44080684 0.44774267 0.45470935 0.43211108 0.44998816 0.43343036
 0.47742748 0.47702814 0.41313579 0.46292561]","[7.49935007e+00 2.35245466e-01 4.68974113e-02 3.67650986e-02
 5.74154854e-02 2.16271560e+02 3.12747955e-02 4.72974777e-02
 1.56245232e-02 6.29124641e-02]","[4.27455735e+00 3.16627026e-02 1.56245232e-02 1.56240463e-02
 2.61330605e-02 2.06905018e+02 0.00000000e+00 1.56321526e-02
 0.00000000e+00 3.12519073e-02]","[0.01563025 0.17233038 0.01564384 0.01562381 0.0156579  4.26501799
 0.         0.01562166 0.         0.01864386]"
50,10,gaussian,"[ 0.09035338  2.44995875 -0.8932891  -2.11422183  7.55546816 -0.49376535
 -0.08518246 -2.93923536 -2.93991339  2.281136  ]","[0.14209474 0.10434998 0.1048259  0.04594577 0.02468684 0.03356532
 0.15247912 0.0982605  0.04547736 0.08634293]","[0.42895263 0.44782501 0.44758705 0.47702712 0.48765658 0.48321734
 0.42376044 0.45086975 0.47726132 0.45682854]","[3.12521458e-02 1.25437021e-01 2.20969359e+02 3.12855244e-02
 7.85245895e-02 7.81414509e-02 4.73148823e-02 4.68792915e-02
 3.12747955e-02 4.68714237e-02]","[0.00000000e+00 7.01522827e-03 2.11135587e+02 0.00000000e+00
 4.72762585e-02 0.00000000e+00 9.52625275e-03 3.12473774e-02
 0.00000000e+00 1.56190395e-02]","[0.         0.07814503 4.1540215  0.01564336 0.0156219  0.
 0.01564693 0.         0.01564431 0.015625  ]"
51,10,gaussian,"[ 1.01048053 -1.24850131 -1.29643665  0.87405307  7.76818134  0.34079593
  0.76162632 -0.50296323 -5.57714299  1.76575393]","[0.17962038 0.15117822 0.14134384 0.02879203 0.16783754 0.19016743
 0.07114349 0.08766606 0.02265118 0.19146022]","[0.41018981 0.42441089 0.42932808 0.48560399 0.41608123 0.40491628
 0.46442825 0.45616697 0.48867441 0.40426989]","[9.51528549e-03 1.09816790e-01 2.07224391e+02 4.69021797e-02
 3.10687304e+00 4.72912788e-02 4.68754768e-02 3.16834450e-02
 3.12621593e-02 6.28921986e-02]","[9.51528549e-03 3.12676430e-02 1.98786507e+02 0.00000000e+00
 2.69399643e-01 3.12497616e-02 1.56259537e-02 0.00000000e+00
 1.56228542e-02 4.72683907e-02]","[0.         0.06292748 3.1600585  0.01564717 0.01562095 0.
 0.01561952 0.01603794 0.         0.01562381]"
52,10,gaussian,"[-0.53411717 -3.20222176  1.26049917 -3.41599854  3.10060844 -3.62048036
  4.0763427  -1.05869737  0.67377439  3.82462039]","[0.19168933 0.13497083 0.14772948 0.18322687 0.16876471 0.13602309
 0.18855998 0.07132953 0.01746247 0.01973977]","[0.40415534 0.43251459 0.42613526 0.40838657 0.41561764 0.43198846
 0.40572001 0.46433524 0.49126877 0.49013012]","[1.56228542e-02 7.85610676e-02 4.68802452e-02 4.72826958e-02
 2.06583972e+02 2.18096092e+02 7.81495571e-02 1.09813452e-01
 3.12500000e-02 7.85627365e-02]","[0.00000000e+00 1.56250000e-02 1.56250000e-02 0.00000000e+00
 1.98307319e+02 2.09698748e+02 4.68983650e-02 3.12747955e-02
 0.00000000e+00 4.73179817e-02]","[0.         0.01562023 0.01562572 0.01561904 3.40444279 3.66010714
 0.01562357 0.01562643 0.01562262 0.01561522]"
53,10,gaussian,"[-0.61986543 -0.04708341  0.33513682 -1.82925907  1.39687331 -3.44945775
  0.54456152 -2.35286234 -3.97581716  7.32665751]","[0.19994727 0.15483181 0.10346997 0.21765833 0.14022111 0.15119218
 0.06735639 0.05520365 0.08884061 0.10967932]","[0.40002636 0.42258409 0.44826502 0.39117084 0.42988944 0.42440391
 0.46632181 0.47239817 0.45557969 0.44516034]","[3.32655907e-02 1.11368418e+00 3.12490463e-02 4.73182201e-02
 3.12485695e-02 2.09613368e+02 4.73289490e-02 4.68771458e-02
 4.72810268e-02 8.00082207e-01]","[3.32655907e-02 5.96422911e-01 1.56266689e-02 1.56252384e-02
 1.56242847e-02 2.01175845e+02 1.56264305e-02 4.68771458e-02
 1.56233311e-02 6.59005642e-01]","[0.         0.47038674 0.01562238 0.         0.01562428 3.65893841
 0.01562262 0.         0.02014065 0.11293173]"
54,10,gaussian,"[ 3.88049737e-01  1.05379469e+00 -1.28787777e+00  3.22128696e-03
  9.25927229e-01  8.09358072e-01 -3.66547186e+00 -3.00757908e+00
 -4.62257722e+00 -3.14682537e+00]","[0.19406474 0.10088529 0.23695778 0.18376339 0.0956515  0.0169964
 0.1675293  0.02881383 0.08397016 0.07617542]","[0.40296763 0.44955735 0.38152111 0.40811831 0.45217425 0.4915018
 0.41623535 0.48559308 0.45801492 0.46191229]","[4.13280654e+00 2.24528998e+02 4.69057560e-02 5.13937473e-02
 4.69007492e-02 3.17223072e-02 2.11184161e+02 6.25267029e-02
 9.41932201e-02 2.69870305e+00]","[3.79599094e-01 2.14264940e+02 1.56683922e-02 1.56610012e-02
 0.00000000e+00 5.52225113e-03 2.02834455e+02 1.56500340e-02
 3.16696167e-02 2.30846238e+00]","[0.03124595 4.73406029 0.         0.01558137 0.01565266 0.01562333
 3.12631297 0.01562691 0.01562262 0.32129383]"
55,10,gaussian,"[-1.25677726 -0.44890121  0.21583172  1.69870387  1.62966043 -1.60897441
 -3.63048441  1.06553272 -5.94870424  5.4074587 ]","[0.17202081 0.21122527 0.09435665 0.17722062 0.08142679 0.13917713
 0.07000689 0.13568774 0.070916   0.06046286]","[0.41398959 0.39438736 0.45282167 0.41138969 0.45928661 0.43041143
 0.46499656 0.43215613 0.464542   0.46976857]","[3.16674709e-02 1.41072273e-01 2.10689957e+02 3.16591263e-02
 6.25171661e-02 2.10341257e+02 7.81507492e-02 4.69007492e-02
 2.09779382e+01 7.85672665e-02]","[1.15203857e-02 1.09816790e-01 2.02366912e+02 1.50191784e-02
 3.12461853e-02 2.02196385e+02 4.68978882e-02 1.56235695e-02
 1.96154926e+01 7.85672665e-02]","[0.         0.03125548 3.57508969 0.01562405 0.03127098 3.12239075
 0.03125286 0.03127718 0.92590833 0.        ]"
56,10,gaussian,"[-2.16649482  1.44851367 -0.28436269  4.88675989 -3.39910822 -2.68973175
 -1.86332092  2.53954455 -1.68283151  1.7535516 ]","[0.07027632 0.20604784 0.11966921 0.10021603 0.03992817 0.19217078
 0.04112744 0.14831055 0.04994892 0.05448413]","[0.46486184 0.39697608 0.4401654  0.44989198 0.48003592 0.40391461
 0.47943628 0.42584473 0.47502554 0.47275793]","[1.06533890e+01 5.13932705e-02 4.68990803e-02 4.73058224e-02
 7.85436630e-02 3.85971975e+00 6.29422665e-02 1.97138541e+02
 4.73017693e-02 3.12440395e-02]","[6.40728927e+00 1.56219006e-02 1.56242847e-02 2.11639404e-02
 1.50220394e-02 4.01809216e-01 3.16624641e-02 1.88805550e+02
 3.16779613e-02 3.12440395e-02]","[0.         0.0156312  0.01566029 0.01052356 0.01562953 0.05531478
 0.0156889  3.49500775 0.         0.        ]"
57,10,gaussian,"[-1.68437522  2.3746276   0.89229738 -4.68146043  3.47570927  1.60858573
  5.52534209 -2.57857636 -5.21214285  3.79182841]","[0.15536585 0.13973744 0.06459463 0.10426267 0.16224843 0.18648525
 0.06778544 0.0578444  0.08670262 0.07133205]","[0.42231707 0.43013128 0.46770268 0.44786866 0.41887578 0.40675737
 0.46610728 0.4710778  0.45664869 0.46433398]","[1.96394920e-02 1.94372316e+02 2.80984068e+00 4.73361015e-02
 4.68740463e-02 1.86553001e-02 4.69017029e-02 4.72896099e-02
 4.69031334e-02 1.56214237e-02]","[0.00000000e+00 1.86307656e+02 2.40345573e+00 1.25629902e-02
 3.12502384e-02 0.00000000e+00 1.56297684e-02 1.56180859e-02
 1.56514645e-02 0.00000000e+00]","[0.         3.19701385 0.3595171  0.         0.01562381 0.0186553
 0.01564479 0.02464771 0.         0.01562142]"
58,10,gaussian,"[-1.61873217  0.18264095  0.13697529  4.36755976 -1.80002528 -2.08374039
 -0.53250273 -3.48247535 -4.25625935  5.68282901]","[1.07243850e-01 1.45679245e-01 5.14948333e-02 1.18603720e-01
 1.69012510e-01 6.83033476e-05 9.66887849e-02 7.91332580e-02
 1.05619994e-01 3.12485435e-02]","[0.44637808 0.42716038 0.47425258 0.44069814 0.41549374 0.49996585
 0.45165561 0.46043337 0.44719    0.48437573]","[1.07968781e+01 6.29339218e-02 6.45301342e-02 4.53004837e-02
 3.92715931e-02 4.69024181e-02 3.16553116e-02 4.68912125e-02
 2.02991850e+02 6.80158138e-02]","[7.19043589e+00 1.56490803e-02 3.12480927e-02 3.12747955e-02
 8.02350044e-03 1.56264305e-02 2.01797485e-03 1.56440735e-02
 1.93888699e+02 3.12480927e-02]","[0.11442614 0.03124499 0.01562548 0.         0.01562214 0.01564646
 0.01561856 0.01562452 3.65857577 0.01562595]"
59,10,gaussian,"[-2.23103116  0.60523697  0.46605198  3.94510303  2.60233008 -0.70698815
 -5.0670441  -3.84860069 -2.71941674  2.92889133]","[ 0.0907019   0.1005214   0.13352859  0.1050697   0.16880827  0.0597184
  0.05261912  0.12604078 -0.00355266  0.07046875]","[0.45464905 0.4497393  0.4332357  0.44746515 0.41559587 0.4701408
 0.47369044 0.43697961 0.50177633 0.46476562]","[8.17409444e+00 6.29417896e-02 2.16123230e+02 2.24512092e+02
 4.68733311e-02 2.29036069e+00 6.29448891e-02 4.68869209e-02
 9.42039490e-02 2.22844362e+00]","[4.92926550e+00 1.56269073e-02 2.08146569e+02 2.15819111e+02
 1.56250000e-02 1.94485545e+00 3.12469006e-02 1.56254768e-02
 4.73115444e-02 2.05607820e+00]","[0.05841208 0.01603937 3.27309322 3.48990417 0.01562619 0.28298736
 0.01604915 0.01562953 0.01565337 0.12546086]"
60,10,gaussian,"[-2.80959314  1.5318333   0.42729416 -1.91034681 -3.47334255  1.28631497
  2.39302244 -7.25612366 -1.05878569 -0.28476511]","[ 0.0826508   0.10426463  0.16757197  0.13522801  0.1177958   0.06702961
  0.11973197 -0.02929313  0.06659996 -0.2055131 ]","[0.4586746  0.44786768 0.41621401 0.43238599 0.4411021  0.46648519
 0.44013401 0.51464656 0.46670002 0.60275655]","[10.24247003  0.03165507  0.03125477  0.0473175   0.06250262  0.06294227
  0.06293869  0.06289983  0.03124714  1.1770227 ]","[6.84705925 0.01151872 0.03125477 0.02617168 0.01562357 0.04690027
 0.04029107 0.03164959 0.01561904 1.03555703]","[0.01562381 0.         0.         0.01562357 0.01562357 0.
 0.02264762 0.01562333 0.         0.12894988]"
61,10,gaussian,"[-2.23685914  0.99332962  0.19105279  5.24961801 -3.23406819 -1.43123334
 -4.3841206  -4.33660133 -1.00963117  0.63773476]","[ 0.15809124  0.0978516   0.10725487  0.18485195 -0.03847425  0.16619848
  0.04866305  0.09740116  0.08191183  0.14318267]","[0.42095438 0.4510742  0.44637257 0.40757402 0.51923712 0.41690076
 0.47566848 0.45129942 0.45904409 0.42840867]","[3.12874317e-02 4.73153591e-02 3.12552452e-02 3.47690582e-02
 4.67304397e+00 6.29673004e-02 4.68750000e-02 4.73465919e-02
 1.56288147e-02 2.22940078e+02]","[1.56152248e-02 2.91721821e-02 3.12552452e-02 0.00000000e+00
 4.24340439e+00 2.51994133e-02 1.56245232e-02 2.81825066e-02
 0.00000000e+00 2.13371696e+02]","[0.00000000e+00 2.56371498e-03 0.00000000e+00 1.56197548e-02
 3.57590199e-01 3.77678871e-02 0.00000000e+00 1.56459808e-02
 0.00000000e+00 3.76187921e+00]"
