,sample_size,kernel,weights,cor,res,time_outer,time_w,time_e
72,10,gaussian,"[-1.04835687 -3.75267629  0.34228502  5.95418908  5.76595738  0.79298732
 -2.42943237 -0.29979802  1.86217992 -1.53020077]","[0.09133823 0.17169186 0.16604292 0.21741907 0.09020945 0.07334227
 0.10674561 0.31399247 0.07614533 0.04196467]","[0.45433088 0.41415407 0.41697854 0.39129047 0.45489527 0.46332886
 0.4466272  0.34300376 0.46192734 0.47901766]","[0.06294441 0.12544227 0.03929663 0.37677908 0.05389977 0.04689884
 0.07856607 0.17275572 0.0625248  0.04680347]","[0.01562667 0.04529715 0.01562095 0.03618979 0.         0.03124976
 0.04991746 0.06252122 0.04690623 0.01562405]","[0.         0.06249714 0.02367568 0.24680996 0.03124928 0.
 0.01562715 0.06603765 0.01561856 0.        ]"
73,10,gaussian,"[-1.70256013 -1.58359159 -0.01263596  4.00900151  4.15431321  0.73359754
  2.45408226 -3.6636639  -2.05148249 -3.20667056]","[ 0.14017223  0.11032972  0.15329209  0.06532636  0.08545919  0.03499543
  0.09014719  0.09436246 -0.01281199  0.05803834]","[0.42991389 0.44483514 0.42335396 0.46733682 0.4572704  0.48250229
 0.45492641 0.45281877 0.506406   0.47098083]","[0.03125048 0.15714145 0.03124404 0.10019517 0.09419107 0.06252098
 0.06295443 0.04687905 0.09579325 0.04530811]","[0.         0.10988188 0.         0.03124785 0.03166771 0.01565623
 0.         0.         0.03124785 0.01402521]","[0.         0.0160327  0.01562214 0.0286727  0.01564503 0.0156188
 0.01605153 0.01562333 0.0156486  0.01565266]"
74,10,gaussian,"[-0.87781137  0.3026287  -0.10344972  0.56333786  5.86808875  1.94873351
  2.19675904  2.62291759  3.45489739  3.17747322]","[0.15147259 0.14976952 0.12808272 0.03676045 0.10377457 0.07017222
 0.13231789 0.13246424 0.04374619 0.14845256]","[0.42426371 0.42511524 0.43595864 0.48161977 0.44811272 0.46491389
 0.43384106 0.43376788 0.47812691 0.42577372]","[0.03166437 0.0941906  0.43924713 0.04730606 0.07854033 0.04690361
 0.06295872 0.04687095 0.04680157 0.26694274]","[0.         0.0296433  0.07090211 0.00301433 0.05038977 0.01562834
 0.0221858  0.03125286 0.         0.05343819]","[0.         0.03124547 0.31445932 0.         0.         0.01565266
 0.01562524 0.01561809 0.01564908 0.16661668]"
75,10,gaussian,"[-0.76862892 -3.52605236  0.4988947  -1.17868382  1.39380707  3.1961405
  4.81489064 -5.09861528  1.12029946  5.46321435]","[0.14097167 0.15471099 0.12013765 0.17842029 0.17903422 0.09995492
 0.16660344 0.20951308 0.01819961 0.05986835]","[0.42951417 0.4226445  0.43993117 0.41078985 0.41048289 0.45002254
 0.41669828 0.39524346 0.49090019 0.47006582]","[0.0312562  0.12584782 0.0468688  0.15715003 0.36521387 0.0427978
 0.06295443 0.07913995 0.04629636 0.04730058]","[0.         0.02264571 0.03125215 0.0740459  0.02364326 0.01152062
 0.00552082 0.01664114 0.01502132 0.02465272]","[0.         0.05633354 0.         0.03619003 0.22171187 0.03127718
 0.01562572 0.01561308 0.0156498  0.01561999]"
76,10,gaussian,"[-1.22144357 -2.00774377  0.02773938  0.23064363 -0.53853309 -1.74568362
  6.83192807 -3.2657661  -2.24384066  3.90907333]","[0.13492078 0.03971561 0.11338179 0.22193067 0.10448981 0.1715617
 0.14491125 0.04488885 0.08597443 0.0399835 ]","[0.43253961 0.48014219 0.44330911 0.38903466 0.4477551  0.41421915
 0.42754438 0.47755558 0.45701278 0.48000825]","[0.0156188  0.10982323 0.04733205 0.28205204 0.0629499  0.04687643
 0.04732752 0.03124738 0.04733086 0.06291842]","[0.         0.03125858 0.00352073 0.06902194 0.02817249 0.
 0.01565838 0.         0.02467608 0.00101733]","[0.         0.01864791 0.01252174 0.18787026 0.01562071 0.
 0.01302528 0.         0.         0.0306437 ]"
77,10,gaussian,"[-0.61242236 -2.92817166  0.48502504 -5.08760908 -2.9371027  -0.26085784
  6.23548727  0.23493863  3.86813843 -1.36155899]","[ 0.12959471  0.08834996  0.08223515  0.02907791  0.18500841  0.2421669
  0.13506572  0.10399316 -0.00806353  0.02002436]","[0.43520265 0.45582502 0.45888243 0.48546104 0.40749579 0.37891655
 0.43246714 0.44800342 0.50403176 0.48998782]","[0.01561832 0.05239367 0.07815385 0.12546086 0.05490065 0.06252503
 0.04732132 0.05140162 0.06252813 0.06295204]","[0.01561832 0.00551772 0.03125119 0.06291533 0.01562715 0.
 0.01562548 0.         0.0312593  0.03125381]","[0.         0.01563239 0.01565099 0.03127289 0.01562214 0.01562667
 0.01604366 0.01562524 0.01565099 0.01604843]"
78,10,gaussian,"[-2.07794496 -0.23539331 -0.13254324 -3.69827264 -1.31716191  2.21577049
  6.7665075  -3.37856784 -2.92956144 -3.76068685]","[0.16526566 0.12265147 0.06604837 0.15147036 0.12760943 0.18602743
 0.06701232 0.0380454  0.15250774 0.09579572]","[0.41736717 0.43867426 0.46697581 0.42426482 0.43619528 0.40698628
 0.46649384 0.4809773  0.42374613 0.45210214]","[0.01562786 0.06193089 0.06293941 0.06249356 0.07857203 0.15714383
 0.03125095 0.0467999  0.28259706 0.04687667]","[0.         0.03127909 0.02467203 0.01561952 0.01604819 0.08470726
 0.03125095 0.01561689 0.05638814 0.01562595]","[0.         0.0150218  0.02264833 0.01562691 0.04690433 0.02556825
 0.         0.01552534 0.19194818 0.01564074]"
79,10,gaussian,"[-1.65257515  1.29311822 -0.6097163  -4.52394355 -5.40315137  4.53732794
  5.65155348 -1.69326167  2.22560936 -1.25551975]","[0.20065037 0.08281795 0.16717028 0.15754802 0.11083154 0.14396213
 0.11304883 0.11024166 0.05847499 0.17187505]","[0.39967481 0.45859102 0.41641486 0.42122599 0.44458423 0.42801893
 0.44347558 0.44487917 0.47076251 0.41406247]","[0.00702    0.12543988 0.45534945 0.07853627 0.06250215 0.07814789
 0.06294727 0.09419751 0.06292701 0.03124952]","[0.00702    0.0781517  0.04176521 0.0201385  0.         0.01562357
 0.04792905 0.03827    0.00301695 0.01562834]","[0.         0.0156219  0.32949901 0.01562023 0.         0.03128147
 0.01501822 0.01562452 0.01301861 0.01562119]"
80,10,gaussian,"[-0.81510913  0.55939959 -1.3563483  -2.17668609 -2.40798844 -0.08059209
  7.06904553  1.44549668 -3.62209775 -0.68088124]","[0.18237544 0.15023812 0.16430909 0.08813104 0.04789223 0.17234754
 0.13772795 0.02543523 0.0754851  0.03001442]","[0.40881228 0.42488094 0.41784546 0.45593448 0.47605388 0.41382623
 0.43113602 0.48728239 0.46225745 0.48499279]","[0.         0.04687309 0.06294751 0.06239271 0.06249642 0.05641413
 0.03125    0.10981202 0.03127623 0.0472784 ]","[0.         0.03124475 0.02214646 0.         0.03124547 0.04076791
 0.01562524 0.04687691 0.01565099 0.        ]","[0.         0.01562834 0.00952172 0.01562476 0.01562572 0.01564622
 0.01562476 0.03429413 0.         0.02463531]"
81,10,gaussian,"[ 0.70970018 -0.84683983 -1.82724377 -2.09942595 -1.99902895  3.65279524
  3.29476125  4.94178771 -1.91259892 -1.77249875]","[0.16699301 0.00955091 0.10725736 0.0890721  0.18026796 0.19718467
 0.14447766 0.09710064 0.02518224 0.1277388 ]","[0.4165035  0.49522454 0.44637132 0.45546395 0.40986602 0.40140767
 0.42776117 0.45144968 0.48740888 0.4361306 ]","[0.04686618 0.10980749 0.04732537 0.04729271 0.43930078 0.39241171
 0.0503943  0.05941868 0.04729033 0.03125358]","[0.01562524 0.03125548 0.         0.02715015 0.05142188 0.
 0.03125072 0.02814221 0.03166914 0.        ]","[0.         0.03167987 0.01052141 0.01562428 0.32535481 0.31686735
 0.01562476 0.03127646 0.01562119 0.01562333]"
82,10,gaussian,"[ 1.95100709 -3.48280758 -1.85038891  5.48708659 -0.58984553 -0.6059423
 -1.47823326  1.07621755  1.55118019 -0.49614158]","[0.11210399 0.09490631 0.09485741 0.139708   0.16211781 0.12355453
 0.12216836 0.07944776 0.02886865 0.13326957]","[0.44394801 0.45254685 0.45257129 0.430146   0.4189411  0.43822273
 0.43891582 0.46027612 0.48556568 0.43336521]","[0.07803488 0.04731631 0.04687643 0.06294084 0.04729104 0.04687548
 0.03169775 0.06249642 0.04690313 0.03677177]","[0.04687619 0.01562905 0.         0.         0.01562548 0.01562476
 0.         0.0156188  0.01562834 0.        ]","[0.         0.01562691 0.015625   0.00351954 0.01562262 0.03125072
 0.00702262 0.01562595 0.         0.01561975]"
83,10,gaussian,"[-1.04188619 -0.31811364 -0.91810491  1.96100807  3.80613341  0.59659088
  1.51386289  5.94003995 -5.2931605  -2.18174126]","[0.11908324 0.11821772 0.02891109 0.12574399 0.1592858  0.14401171
 0.06970764 0.13273766 0.13630934 0.03371206]","[0.44045838 0.44089114 0.48554445 0.437128   0.4203571  0.42799414
 0.46514618 0.43363117 0.43184533 0.48314397]","[0.03127599 0.09418392 0.12547708 0.45528054 0.10981631 0.03125262
 0.0785687  0.07858491 0.07857609 0.04687476]","[0.01565146 0.01562524 0.09218812 0.02917647 0.06293941 0.
 0.01562619 0.03480339 0.00952554 0.        ]","[0.         0.01555681 0.         0.35556555 0.         0.
 0.01604176 0.01562524 0.03124762 0.01562977]"
84,10,gaussian,"[-0.35511536 -1.88210743 -1.04289444  4.4876662  -4.10094796 -2.72289224
 -0.39597697  1.91334967 -2.61229665  6.11933096]","[0.0778912  0.16138441 0.11828871 0.14684222 0.13288665 0.1519003
 0.15527791 0.0554384  0.03164773 0.0626781 ]","[0.4610544  0.4193078  0.44085565 0.42657889 0.43355668 0.42404985
 0.42236105 0.4722808  0.48417614 0.46866095]","[0.07804751 0.07857037 0.03165555 0.07815218 0.09419394 0.06296349
 0.1098218  0.04732299 0.06293368 0.0468986 ]","[0.03114104 0.         0.00352073 0.01565099 0.01562214 0.01563168
 0.03126717 0.0261755  0.01605392 0.01565385]","[0.         0.01604319 0.01561284 0.01562142 0.01302361 0.02267146
 0.01604462 0.00552058 0.03125477 0.01562333]"
85,10,gaussian,"[-0.29231963 -2.1638432  -1.24387088  7.06491604 -0.76150676 -2.17579864
 -3.3059799   4.33106425 -3.45842062 -3.17614885]","[0.11468982 0.14289053 0.12435494 0.16584851 0.17841464 0.15726418
 0.10300986 0.04785505 0.04988799 0.05418174]","[0.44265509 0.42855474 0.43782253 0.41707575 0.41079268 0.42136791
 0.44849507 0.47607248 0.47505601 0.47290913]","[0.01562119 0.06092882 0.03167248 0.04688072 0.09418464 0.06295705
 0.10982919 0.04789162 0.06252503 0.04731536]","[0.01562119 0.         0.00802279 0.01563144 0.03124356 0.01565146
 0.01562953 0.03225946 0.03124523 0.01562381]","[0.         0.01401973 0.01562452 0.         0.01604414 0.02014923
 0.01562047 0.01563215 0.01565409 0.01603794]"
86,10,gaussian,"[ 0.20292631  0.38876464 -0.37047849  2.74150605  5.59005303 -2.12571332
  0.21208168  6.74634207 -3.87158594 -5.18280759]","[0.12212325 0.00612033 0.08304016 0.22020461 0.22259353 0.07058415
 0.12439098 0.20263543 0.07924023 0.04665628]","[0.43893838 0.49693984 0.45847992 0.38989769 0.38870324 0.46470793
 0.43780451 0.39868228 0.46037989 0.47667186]","[0.015625   0.0941956  0.109828   0.17182779 0.32987261 0.03124905
 0.03166413 0.01561737 0.03124332 0.04730821]","[0.         0.04427481 0.06294727 0.09367418 0.1003139  0.01562452
 0.         0.         0.         0.01562262]","[0.         0.01562548 0.03125501 0.04690742 0.20490956 0.01562452
 0.         0.01561737 0.01561952 0.01603818]"
87,10,gaussian,"[-1.46653829  1.63569043 -0.97571152 -2.17240225  4.8296997  -0.2801716
  6.24536662  1.18278075 -5.13685204  1.97618209]","[ 0.06586765  0.12976592  0.13751473  0.12241808  0.15714448  0.14040842
  0.08906994  0.13175001 -0.03619492  0.06888858]","[0.46706617 0.43511704 0.43124263 0.43879096 0.42142776 0.42979579
 0.45546503 0.43412499 0.51809746 0.46555571]","[0.0629158  0.03126788 0.37674499 0.04687095 0.04731536 0.03125215
 0.03165674 0.03125334 0.04730892 0.03124976]","[0.02014565 0.01562428 0.05837369 0.01562381 0.01563096 0.
 0.01664019 0.         0.02466798 0.        ]","[0.         0.0156436  0.30274916 0.0156219  0.0316844  0.01562953
 0.         0.01562667 0.02264094 0.01562357]"
88,10,gaussian,"[-0.20397159  2.10880378  0.21498454  4.9215671   1.87496693 -4.41628179
 -4.08487577 -0.65937771 -3.13885419  4.28608676]","[0.0926074  0.11868736 0.1558525  0.15397759 0.17675256 0.20713472
 0.08569964 0.11716944 0.03814964 0.09181994]","[0.4536963  0.44065632 0.42207375 0.42301121 0.41162372 0.39643264
 0.45715018 0.44141528 0.48092518 0.45409003]","[0.0629425  0.05039072 0.03127503 0.0785532  0.2663939  0.06252623
 0.04728675 0.06252337 0.03165245 0.01562452]","[0.00302386 0.         0.01562715 0.02514386 0.02813888 0.01564264
 0.         0.04687738 0.01602936 0.        ]","[0.         0.03124881 0.01564789 0.         0.18783426 0.01562643
 0.01562119 0.01564598 0.         0.01562452]"
89,10,gaussian,"[ 0.50927914 -1.19129161 -0.66263739 -0.31598355  8.70159209 -1.18024161
 -0.13499956 -0.37871989 -2.70805901  5.46675147]","[0.12325442 0.12172137 0.13629522 0.09051004 0.20552874 0.21732676
 0.10399886 0.06585346 0.13064737 0.00989208]","[0.43837279 0.43913931 0.43185239 0.45474498 0.39723563 0.39133662
 0.44800057 0.46707327 0.43467631 0.49505396]","[0.015625   0.07854319 0.21964765 0.07856035 0.03927684 0.23526454
 0.05739474 0.03127027 0.015625   0.04728317]","[0.         0.04689288 0.03125286 0.01401591 0.         0.03124547
 0.02614403 0.         0.015625   0.        ]","[0.         0.01602912 0.11537266 0.01562619 0.01563001 0.17687368
 0.03125072 0.01564407 0.         0.        ]"
90,10,gaussian,"[-1.10688896  0.66818022 -0.01311476  0.79039614 -4.24957126  0.35440425
 -4.85188652 -2.51741881 -2.72355625  7.5711335 ]","[0.17719352 0.02365084 0.17309123 0.20917631 0.04968183 0.15652867
 0.03640465 0.14409919 0.03007737 0.03378375]","[0.41140324 0.48817458 0.41345439 0.39541184 0.47515908 0.42173566
 0.48179768 0.42795041 0.48496132 0.48310812]","[0.01560974 0.07855511 0.04687357 0.01866102 0.03125405 0.03165364
 0.04689813 0.28204298 0.03124976 0.04730773]","[0.         0.03826523 0.         0.00301838 0.         0.00351381
 0.01562762 0.04687881 0.01562381 0.01564384]","[0.         0.01562524 0.         0.         0.01562452 0.01562476
 0.0312705  0.18487477 0.01562595 0.01603556]"
91,10,gaussian,"[ 0.83888816  2.50872313 -1.09844082 -3.27675573  2.85777893 -0.6650969
  2.19793629 -0.33187879  5.75048556  2.59331901]","[0.17035025 0.14246881 0.21280492 0.20848654 0.19289746 0.06924709
 0.07795564 0.14420141 0.15229511 0.01641608]","[0.41482488 0.4287656  0.39359754 0.39575673 0.40355127 0.46537645
 0.46102218 0.4278993  0.42385245 0.49179196]","[0.0156219  0.06290078 0.15668249 0.31581736 0.02966189 0.03124881
 0.06295347 0.39237523 0.31381392 0.03167725]","[0.         0.04426432 0.03125072 0.03124595 0.01564574 0.01562357
 0.03167772 0.08906221 0.06250525 0.        ]","[0.         0.0156219  0.07853913 0.22003675 0.01401615 0.
 0.         0.28664589 0.21301651 0.01603222]"
92,10,gaussian,"[-0.22811262  3.90622942 -1.54350236  2.97824523 -1.09347811 -1.43169017
 -7.24357036  0.7048624  -2.67638619  0.00876972]","[0.15077928 0.18217732 0.21019913 0.10589147 0.06273526 0.07607496
 0.0305566  0.15211198 0.04498916 0.13248424]","[0.42461036 0.40891134 0.39490043 0.44705427 0.46863237 0.46196252
 0.4847217  0.42394401 0.47750542 0.43375788]","[0.01562548 0.07804155 0.04687929 0.03166151 0.04690003 0.12544441
 0.03167892 0.23523355 0.03677225 0.04689741]","[0.         0.01551914 0.01560521 0.         0.0156517  0.059412
 0.03167892 0.03125358 0.02114415 0.01562881]","[0.         0.         0.01564622 0.01561856 0.         0.03126359
 0.         0.14145732 0.         0.01564217]"
93,10,gaussian,"[ 0.31988705  2.6166838  -0.45887734 -6.00683129  3.09050931  1.47759154
  0.31141027  2.22084868  1.78637302  3.24007895]","[0.09334321 0.24971139 0.15903395 0.19054351 0.09935366 0.03948641
 0.10408104 0.18273926 0.04222593 0.00824933]","[0.4533284  0.3751443  0.42048303 0.40472824 0.45032317 0.48025679
 0.44795948 0.40863037 0.47888704 0.49587534]","[0.04730487 0.16470027 0.06252575 0.22004533 0.07814646 0.04729462
 0.03124928 0.32983398 0.03126907 0.03124881]","[0.00451684 0.01763916 0.         0.0271461  0.         0.03164673
 0.01562285 0.00902033 0.         0.        ]","[0.         0.10017991 0.03127265 0.16165376 0.0468781  0.
 0.         0.28302908 0.         0.01562977]"
94,10,gaussian,"[ 0.51494067  0.60876242 -0.43419615  0.13932674  7.75579913  0.45055805
 -4.45123671 -1.8287033  -4.30728968 -2.90748146]","[0.13391019 0.16225919 0.11066168 0.15098828 0.10977995 0.05570693
 0.06696615 0.14497614 0.00206087 0.00768865]","[0.43304491 0.41887041 0.44466916 0.42450586 0.44511003 0.47214654
 0.46651692 0.42751193 0.49896956 0.49615568]","[0.01565123 0.04687738 0.03167963 0.23522139 0.03167939 0.03124428
 0.04730392 0.0156281  0.05239463 0.02616835]","[0.         0.         0.00651908 0.04687238 0.         0.01562572
 0.01501846 0.         0.01562071 0.        ]","[0.         0.01562667 0.00951385 0.17272735 0.         0.
 0.         0.0156281  0.01562357 0.        ]"
95,10,gaussian,"[-0.71391817  1.89681639  0.08791229 -0.03348012  7.37328192 -0.32179274
 -3.47688965 -3.84184591 -3.46065796  2.21178478]","[ 0.11494979  0.12767774  0.1302082  -0.02019733  0.09697436  0.06613714
  0.11150242  0.08335145  0.02444229  0.07175301]","[0.4425251  0.43616113 0.4348959  0.51009867 0.45151282 0.46693143
 0.44424879 0.45832427 0.48777885 0.4641235 ]","[0.015625   0.09417701 0.07856917 0.07855988 0.29816985 0.03124642
 0.03166199 0.01561952 0.06293678 0.03125095]","[0.         0.06292605 0.03330135 0.03168154 0.05280137 0.
 0.01563001 0.01561952 0.0316658  0.03125095]","[0.         0.01562691 0.         0.01563215 0.18696427 0.01562405
 0.         0.         0.01562333 0.        ]"
96,10,gaussian,"[ 0.58161389  1.070912    0.42734814 -3.75433068  6.43183768  1.30447116
  0.60642274 -6.79321361  0.01689304  1.14483561]","[ 0.11246283  0.15347187  0.11051312  0.23379037  0.17531433  0.1566133
  0.10873384  0.14860291 -0.03149331 -0.1693782 ]","[0.44376858 0.42326407 0.44474344 0.38310482 0.41234283 0.42169335
 0.44563308 0.42569854 0.51574665 0.5846891 ]","[0.04730892 0.09415245 0.09419894 0.26600528 0.34546971 0.06249666
 0.04731154 0.250875   0.03168368 0.06290507]","[0.01562262 0.01914668 0.         0.03126645 0.04689336 0.0312407
 0.02616668 0.0765214  0.00801516 0.01764226]","[0.         0.02813864 0.04077649 0.2191174  0.25230694 0.
 0.00551772 0.14305949 0.00801849 0.03124237]"
97,10,gaussian,"[ 0.14894554 -0.73891794 -0.10283632  1.22110136  8.78214202 -1.1996347
 -4.89676074 -0.17344111 -2.56743281 -5.33168412]","[0.10530848 0.22390445 0.07562837 0.14827115 0.05985532 0.15265876
 0.08652507 0.07529342 0.13013919 0.10887648]","[0.44734576 0.38804778 0.46218581 0.42586443 0.47007234 0.42367062
 0.45673746 0.46235329 0.43493041 0.44556176]","[0.01562858 0.04687381 0.09419036 0.18837833 0.03827047 0.05591178
 0.02865028 0.03126836 0.03125858 0.03166318]","[0.         0.01561975 0.05841279 0.06251979 0.01562428 0.04028749
 0.         0.01562357 0.         0.02813768]","[0.         0.01562858 0.02014923 0.06292033 0.01562667 0.01562428
 0.01562285 0.01564479 0.         0.        ]"
98,10,gaussian,"[ 1.50952058  2.81120205 -1.30909144  1.92025435  6.19136358 -2.40999278
 -4.78008619  3.92080283  2.74827204 -4.31211811]","[0.09363318 0.23101492 0.19914122 0.07743284 0.22182239 0.1623369
 0.08496931 0.13947296 0.10122944 0.04790614]","[0.45318341 0.38449254 0.40042939 0.46128358 0.3890888  0.41883155
 0.45751534 0.43026352 0.44938528 0.47604693]","[0.04687905 0.04730558 0.0625     0.06242633 0.18836427 0.04988718
 0.01564527 0.03125358 0.03165936 0.03122663]","[0.         0.01564598 0.         0.01562834 0.03124881 0.0030129
 0.         0.         0.03165936 0.        ]","[0.         0.01562214 0.01562405 0.01561952 0.13495255 0.01562595
 0.01564527 0.         0.         0.01560807]"
99,10,gaussian,"[ 0.89078583 -0.56035889 -0.42212123  1.53894627  7.28741361 -0.97975756
 -6.47099398  1.34918307 -1.5599782  -5.28979121]","[0.08831047 0.18976875 0.10795359 0.20951089 0.0488617  0.12041496
 0.1620764  0.03951501 0.17314679 0.04734175]","[0.45584477 0.40511562 0.4460232  0.39524456 0.47556915 0.43979252
 0.4189618  0.4802425  0.41342661 0.47632912]","[0.01562595 0.06293917 0.40798116 0.07855082 0.04687834 0.04731441
 0.03125072 0.03165936 0.01564884 0.04687357]","[0.         0.         0.04688668 0.03326082 0.         0.01562667
 0.         0.         0.         0.03124833]","[0.         0.01564384 0.27292991 0.01562428 0.         0.01604056
 0.         0.01562166 0.01564884 0.01562524]"
