,sample_size,kernel,weights,cor,res,time_outer,time_w,time_e
69,10,gaussian,"[-0.27288745 -0.03175919  0.17433867  0.29057163  0.3620871   0.21727612
  0.21389737 -0.31132492 -0.60531139  0.3070983 ]","[0.15536585 0.22441315 0.10806676 0.05225708 0.15499976 0.1778182
 0.08260811 0.15453138 0.05212005 0.03566274]","[0.42231707 0.38779342 0.44596662 0.47387146 0.42250012 0.4110909
 0.45869595 0.42273431 0.47393998 0.48216863]","[0.03166199 0.15674424 0.09420657 0.07856417 0.3450861  0.05992436
 0.0472858  0.36074114 0.03165197 0.04687667]","[0.01562405 0.01816845 0.02763796 0.03166032 0.07857108 0.
 0.01563191 0.04689717 0.         0.01562476]","[0.         0.06039238 0.03127313 0.01563287 0.20400071 0.01302195
 0.00901794 0.26694131 0.01763582 0.01562548]"
70,10,gaussian,"[-0.21205569  0.08272653 -0.01553791  0.27350246  0.22540452 -0.04478621
 -0.0676243  -0.300835   -0.66052107  0.34988688]","[0.10724251 0.14567816 0.05148933 0.11862463 0.16901354 0.00466235
 0.09825811 0.04265988 0.09421305 0.02137232]","[0.44637875 0.42716092 0.47425534 0.44068768 0.41549323 0.49766883
 0.45087095 0.47867006 0.45289348 0.48931384]","[0.06295824 0.09420586 0.09418941 0.06296515 0.04688311 0.08728838
 0.06576586 0.03276825 0.03127384 0.03877068]","[0.01561522 0.         0.0156517  0.02615047 0.01563644 0.04914689
 0.03407145 0.01562643 0.         0.        ]","[0.         0.01605392 0.02014899 0.00552034 0.01562309 0.03714156
 0.00202274 0.01562548 0.01564884 0.01562381]"
71,10,gaussian,"[-0.3126863   0.38494124  0.04260695 -0.21208164 -0.59330025  0.21783042
 -0.1913955  -0.68551929 -0.26378522  0.0502001 ]","[0.0907019  0.10052112 0.16771725 0.16061357 0.20482343 0.14395868
 0.06953016 0.08700856 0.02751104 0.17768149]","[0.45464905 0.44973944 0.41614137 0.41969321 0.39758828 0.42802066
 0.46523492 0.45649572 0.48624448 0.41115926]","[0.07602525 0.07815123 0.38838935 0.05041122 0.04728603 0.54911447
 0.10981297 0.03328681 0.03124571 0.01604033]","[0.03125381 0.01562834 0.04080391 0.01914096 0.01301694 0.08105469
 0.03125072 0.00201678 0.         0.00451899]","[0.         0.01562762 0.27307606 0.01564646 0.0156219  0.39204979
 0.         0.01564646 0.01563072 0.01152134]"
72,10,gaussian,"[-0.28005561  0.09449387  0.0639943   0.3746518   0.10891044  0.03294509
 -0.31293585 -0.80254449 -0.34115623  0.31149281]","[0.08264907 0.1042536  0.16756947 0.13512977 0.11841016 0.18369678
 0.1511528  0.07231313 0.02142027 0.05816342]","[0.45867546 0.4478732  0.41621526 0.43243511 0.44079492 0.40815161
 0.4244236  0.46384344 0.48928986 0.47091829]","[0.0629158  0.06253004 0.06293273 0.07854033 0.06542873 0.41108131
 0.03128123 0.04687309 0.03829002 0.03125167]","[0.03166676 0.03125596 0.06293273 0.04729843 0.03127909 0.04691148
 0.01563001 0.01562405 0.00701857 0.01562619]","[0.         0.0156281  0.         0.01562071 0.01851344 0.29775739
 0.01565123 0.01562285 0.         0.        ]"
73,10,gaussian,"[-0.35076314  0.1967919   0.07859206  0.0465695  -0.43767189  0.16208684
 -0.34938723 -0.39767855 -0.21869504  0.11388275]","[0.15809124 0.0978526  0.10726427 0.17713161 0.10019524 0.15180625
 0.11114929 0.11007601 0.07339379 0.03980719]","[0.42095438 0.4510737  0.44636787 0.4114342  0.44990238 0.42409687
 0.44442535 0.44496199 0.46330311 0.4800964 ]","[0.03167939 0.06250882 0.0473125  0.06249976 0.05142236 0.09419465
 0.39241195 0.03125739 0.04732394 0.07854366]","[0.0160358  0.01562476 0.01562119 0.03124857 0.02014327 0.04530406
 0.03068185 0.         0.03230333 0.01562452]","[0.         0.         0.01604104 0.03125119 0.01565003 0.03124809
 0.30128241 0.01562834 0.01502061 0.01561975]"
74,10,gaussian,"[-0.20347005  0.15775014  0.09324765 -0.1767936   0.59595709 -0.42281792
  0.05143702 -0.37738178 -0.53225954  0.51128456]","[0.1723551  0.05894674 0.13847472 0.14075447 0.16509773 0.01405946
 0.1257345  0.03637192 0.1709379  0.0884113 ]","[0.41382245 0.47052663 0.43076264 0.42962276 0.41745113 0.49297027
 0.43713275 0.48181404 0.41453105 0.45579435]","[0.01563716 0.12896919 0.04380035 0.05639243 0.0781517  0.06419396
 0.48963833 0.03125572 0.04731107 0.04687738]","[0.         0.07554793 0.01252246 0.01562262 0.         0.03303456
 0.06703377 0.01562715 0.0005157  0.01562023]","[0.         0.01563001 0.01565242 0.01562762 0.0156486  0.
 0.3600719  0.01562858 0.01552224 0.01562452]"
75,10,gaussian,"[-0.24151994  0.23814633  0.08701954  0.1122096   0.24160837 -0.19311409
 -0.32777473 -0.69405699 -0.24479486  0.41367206]","[ 0.13933441  0.08676706  0.16709612  0.15601393  0.15005558  0.12911663
  0.1042663   0.06969703  0.10200798 -0.00573631]","[0.43033279 0.45661647 0.41645194 0.42199303 0.42497221 0.43544168
 0.44786685 0.46515148 0.44899601 0.50286815]","[0.01564789 0.05939102 0.29820013 0.3138361  0.05491042 0.04690361
 0.03167939 0.03125954 0.0357883  0.01564908]","[0.         0.         0.05530643 0.05841041 0.01561999 0.01562238
 0.         0.         0.02016044 0.        ]","[0.         0.01562333 0.21062422 0.20197487 0.         0.
 0.01563311 0.01562524 0.01562786 0.01564908]"
76,10,gaussian,"[-0.30353973  0.59460811 -0.07748053 -0.10063565  0.67961251  0.12919298
  0.50068364 -0.18559323 -0.06912425  0.19096146]","[0.12900214 0.09159263 0.18719776 0.13844272 0.17117624 0.13902478
 0.14404437 0.16433899 0.04503643 0.11970916]","[0.43549893 0.45420368 0.40640112 0.43077864 0.41441188 0.43048761
 0.42797781 0.4178305  0.47748178 0.44014542]","[0.01562357 0.04731798 0.39545727 0.03125119 0.04732561 0.03124738
 0.03169179 0.03125429 0.04989552 0.04429102]","[0.01562357 0.01565123 0.04616976 0.01562357 0.02216935 0.01561737
 0.01564455 0.03125429 0.03124809 0.02866197]","[0.         0.0160408  0.3079958  0.         0.00952411 0.01563001
 0.01604724 0.         0.         0.        ]"
77,10,gaussian,"[-0.28984731  0.20883828  0.16399512 -0.293087    0.05292066  0.15564343
 -0.04659401 -0.26114256  0.42242904  0.1138183 ]","[0.1366817  0.15173988 0.12790163 0.12600654 0.16425282 0.05190153
 0.00235264 0.03940115 0.11709239 0.06413956]","[0.43165915 0.42413006 0.43604919 0.43699673 0.41787359 0.47404924
 0.49882368 0.48029942 0.4414538  0.46793022]","[0.03124166 0.04690218 0.04731369 0.04687524 0.39241886 0.06294131
 0.06294441 0.06290865 0.01562643 0.04789376]","[0.         0.         0.00102091 0.01562929 0.0699954  0.01565051
 0.02714229 0.00551963 0.         0.        ]","[0.         0.01564956 0.01562476 0.01562357 0.26912928 0.01604462
 0.01563215 0.03124404 0.01562643 0.01562405]"
78,10,gaussian,"[-0.25073254 -0.43894891  0.24886327  0.00629561  0.04771697  0.07380729
  0.00641182 -0.38392743  0.36726233  0.24267722]","[0.16177608 0.10029114 0.12894042 0.17475687 0.14710813 0.1560537
 0.14877751 0.07199562 0.01438226 0.00269055]","[0.41911196 0.44985443 0.43552979 0.41262157 0.42644594 0.42197315
 0.42561125 0.46400219 0.49280887 0.49865472]","[0.01562023 0.12543297 0.06554079 0.04730344 0.10981822 0.04676723
 0.28524327 0.0614233  0.04732275 0.01562881]","[0.         0.04730654 0.00301838 0.         0.0160358  0.01562929
 0.04687238 0.03014684 0.00852156 0.        ]","[0.         0.03124905 0.03127313 0.01564741 0.04688239 0.01561761
 0.20210528 0.01565146 0.02315021 0.01562881]"
79,10,gaussian,"[-0.40938402  0.27009182  0.08321805 -0.20998092 -0.33689113  0.42958629
  0.00071065  0.01266782  0.32487358  0.55711165]","[0.16782774 0.17105559 0.14118478 0.16153378 0.15254858 0.16015763
 0.11494159 0.06140318 0.00491168 0.12742229]","[0.41608613 0.41447221 0.42940761 0.41923311 0.42372571 0.41992118
 0.44252921 0.46929841 0.49754416 0.43628886]","[0.03168058 0.0625031  0.14151764 0.04686952 0.48658895 0.41603899
 0.03127503 0.04729271 0.04686069 0.26887941]","[0.         0.03124595 0.07255125 0.03124022 0.06241441 0.0468986
 0.01561975 0.         0.         0.04694915]","[0.         0.0156343  0.01604414 0.01562929 0.37376451 0.32225704
 0.01565528 0.01562715 0.         0.14149714]"
80,10,gaussian,"[-0.30858384  0.106692    0.09323551 -0.04433869  0.31419614  0.07017242
 -0.16740023 -0.20394698  0.60245409  0.39409206]","[ 0.18727734  0.17140665  0.14380268  0.19385328  0.14426092  0.0795138
 -0.00863704  0.08752525  0.06474967  0.02063686]","[0.40636133 0.41429667 0.42809866 0.40307336 0.42786954 0.4602431
 0.50431852 0.45623737 0.46762516 0.48968157]","[0.01562428 0.05793071 0.06295395 0.32946253 0.43614626 0.04689503
 0.04687476 0.04430175 0.06292295 0.03128028]","[0.         0.01562119 0.01562357 0.04731369 0.07203889 0.
 0.         0.01562142 0.04028606 0.01564717]","[0.         0.02668166 0.01605082 0.19550419 0.28504872 0.01564741
 0.         0.01302314 0.01561785 0.01563311]"
81,10,gaussian,"[-0.23675748  0.12740251  0.02298491  0.16953475  0.37908343  0.45632754
 -0.28433728  0.35648614  0.10306268  0.02000043]","[0.15606488 0.1628822  0.14821355 0.06837614 0.09368093 0.13513349
 0.08292611 0.09557942 0.07756603 0.00821775]","[0.42196756 0.4185589  0.42589323 0.46581193 0.45315953 0.43243325
 0.45853695 0.45221029 0.46121698 0.49589113]","[0.01562023 0.04689956 0.09419537 0.07856417 0.04890442 0.07815003
 0.03929138 0.04729438 0.04689407 0.05268168]","[0.         0.01562214 0.         0.         0.01562572 0.03125691
 0.03929138 0.03167129 0.01562142 0.02143621]","[0.         0.01565528 0.0211463  0.03166795 0.01562238 0.01565051
 0.         0.         0.         0.03124547]"
82,10,gaussian,"[-0.17066651  0.1746765  -0.0683613  -0.12120884  0.69549389  0.56501679
  0.45890375  0.15007501 -0.11086795 -0.06151113]","[0.14138034 0.15808802 0.20050881 0.1306289  0.14363509 0.10453275
 0.10948539 0.10151659 0.00028224 0.10314131]","[0.42930983 0.42095599 0.39974559 0.43468555 0.42818245 0.44773362
 0.44525731 0.44924171 0.49985888 0.44842934]","[0.04687881 0.07354593 0.42765999 0.02767515 0.03124928 0.0473206
 0.06290889 0.0468998  0.03166533 0.03128505]","[0.         0.03124523 0.09377027 0.         0.         0.04129815
 0.         0.03127313 0.01561975 0.01565313]","[0.         0.01565576 0.28770375 0.         0.01561809 0.00602245
 0.01562309 0.         0.         0.01563191]"
83,10,gaussian,"[-0.28124552 -0.04271256  0.01743151  0.29140708  0.33684537  0.4497496
  0.01736915  0.21598128 -0.06989946 -0.21203581]","[ 0.16076333  0.19233739  0.20269823  0.07392539  0.01668061  0.15276509
  0.03208263 -0.02822522  0.05735819  0.01125676]","[0.41961834 0.40383131 0.39865089 0.4630373  0.4916597  0.42361746
 0.48395868 0.51411261 0.4713209  0.49437162]","[0.015625   0.16023946 0.03167224 0.06249952 0.06294632 0.06296158
 0.06291866 0.06252337 0.04730439 0.03125429]","[0.015625   0.02217126 0.00902748 0.01561999 0.04729509 0.0368154
 0.02715063 0.04689574 0.02966881 0.        ]","[0.         0.09119916 0.01562381 0.03124905 0.01565123 0.01562595
 0.01562309 0.01562762 0.01763558 0.01563072]"
84,10,gaussian,"[-0.2009333  -0.45362734  0.17653918  0.3816124   1.34981193  0.20058844
  0.22348889 -0.3948678   0.10938071 -0.13399127]","[0.09133823 0.17169186 0.16604292 0.21741907 0.09020945 0.07334227
 0.10674561 0.31399247 0.07614533 0.04196467]","[0.45433088 0.41415407 0.41697854 0.39129047 0.45489527 0.46332886
 0.4466272  0.34300376 0.46192734 0.47901766]","[0.06252742 0.12585735 0.04690051 0.39524269 0.06294727 0.03777456
 0.04690051 0.14145947 0.04687762 0.04730797]","[0.         0.03124857 0.03128695 0.03931808 0.0156548  0.
 0.         0.02855015 0.         0.02464104]","[0.         0.04321408 0.01561356 0.30995083 0.03167439 0.01562977
 0.01562357 0.09374928 0.01562476 0.00701642]"
85,10,gaussian,"[-0.20215246 -0.14771973 -0.01024957  0.24261534  0.01219634  0.15912585
  0.37100507 -0.27971204  0.11234414 -0.1676733 ]","[ 0.14017223  0.11032972  0.15329209  0.06532636  0.08545919  0.03499543
  0.09014719  0.09436246 -0.01281199  0.05803834]","[0.42991389 0.44483514 0.42335396 0.46733682 0.4572704  0.48250229
 0.45492641 0.45281877 0.506406   0.47098083]","[0.03123307 0.10980749 0.02616954 0.07853007 0.09416962 0.04689765
 0.04732299 0.03125286 0.07855606 0.03167319]","[0.03123307 0.03166866 0.         0.0427587  0.04889846 0.
 0.01564932 0.         0.04689813 0.01151657]","[0.         0.01561856 0.01051569 0.01562691 0.01562548 0.0312798
 0.03167367 0.01562476 0.0160327  0.02015662]"
86,10,gaussian,"[-0.14859487  0.05924215 -0.01774707  0.1921843   0.83515703 -0.01186157
  0.32651618  0.24290301  0.2462298   0.36765706]","[0.15147259 0.14976952 0.12808272 0.03676045 0.10377457 0.07017222
 0.13231789 0.13246424 0.04374619 0.14845256]","[0.42426371 0.42511524 0.43595864 0.48161977 0.44811272 0.46491389
 0.43384106 0.43376788 0.47812691 0.42577372]","[0.0312593  0.09419227 0.40987539 0.04733253 0.07856417 0.0468812
 0.06295657 0.04127002 0.04689789 0.25129199]","[0.         0.0312624  0.03124356 0.00752354 0.04477048 0.01562452
 0.03125525 0.         0.01562476 0.03828359]","[0.         0.03124237 0.31571126 0.00853777 0.01562548 0.01562262
 0.01202607 0.01562405 0.01564741 0.1284318 ]"
87,10,gaussian,"[-0.0880937  -0.42861056  0.01677884 -0.38921605  0.19580694  0.64186776
  0.81512955 -0.62880314  0.11710561  0.22333003]","[0.14097167 0.15471099 0.12013765 0.17842029 0.17903422 0.09995492
 0.16660344 0.20951308 0.01819961 0.05986835]","[0.42951417 0.4226445  0.43993117 0.41078985 0.41048289 0.45002254
 0.41669828 0.39524346 0.49090019 0.47006582]","[0.03124285 0.14148712 0.04689884 0.15711188 0.31385064 0.03124809
 0.04731464 0.04687643 0.04280734 0.04177332]","[0.01561785 0.0755496  0.01562095 0.07855368 0.05842066 0.015625
 0.         0.03124547 0.01562619 0.01052165]","[0.         0.02464366 0.01565003 0.03165746 0.18839574 0.01562309
 0.0160439  0.01563096 0.01152349 0.01562738]"
88,10,gaussian,"[-0.07236286 -0.19434855 -0.10812914 -0.08963541 -0.15606158 -0.04166186
  0.96718379 -0.42541829 -0.02345134  0.17540319]","[0.13492078 0.03971561 0.11338179 0.22193067 0.10448981 0.1715617
 0.14491125 0.04488885 0.08597443 0.0399835 ]","[0.43253961 0.48014219 0.44330911 0.38903466 0.4477551  0.41421915
 0.42754438 0.47755558 0.45701278 0.48000825]","[0.04687333 0.12546849 0.04030013 0.26958537 0.04687309 0.03168893
 0.03126645 0.0342505  0.02866197 0.0468812 ]","[0.03124785 0.07754207 0.01562476 0.02864075 0.01562524 0.
 0.03126645 0.01561975 0.         0.        ]","[0.         0.01665115 0.         0.15759635 0.         0.01604152
 0.         0.01561356 0.         0.01562858]"
89,10,gaussian,"[-0.0675296  -0.26929999  0.02648138 -0.46553461 -0.30102563  0.15224868
  0.71366964 -0.63862599  0.67864781  0.05692887]","[ 0.12959471  0.08834996  0.08223515  0.02907791  0.18500841  0.2421669
  0.13506572  0.10399316 -0.00806353  0.02002436]","[0.43520265 0.45582502 0.45888243 0.48546104 0.40749579 0.37891655
 0.43246714 0.44800342 0.50403176 0.48998782]","[0.         0.04686475 0.07857704 0.09419465 0.04731655 0.0488975
 0.03127694 0.04729605 0.04687023 0.03168607]","[0.         0.         0.01562452 0.05742049 0.0156281  0.03125167
 0.01562595 0.         0.03124976 0.        ]","[0.         0.01561236 0.01604772 0.02115345 0.00452161 0.01562548
 0.01565099 0.01561689 0.01562047 0.01603508]"
90,10,gaussian,"[-0.29188036  0.08204236 -0.08494623 -0.15691442  0.08144834  0.25006009
  0.58522922 -0.51344327 -0.4382269  -0.54660284]","[0.16526566 0.12265147 0.06604837 0.15147036 0.12760943 0.18602743
 0.06701232 0.0380454  0.15250774 0.09579572]","[0.41736717 0.43867426 0.46697581 0.42426482 0.43619528 0.40698628
 0.46649384 0.4809773  0.42374613 0.45210214]","[0.03125191 0.06294107 0.06249642 0.05242491 0.06291938 0.14106297
 0.01603436 0.04687381 0.26643157 0.04687476]","[0.03125191 0.03128266 0.03121328 0.00552177 0.03064871 0.03826737
 0.         0.         0.09067512 0.01562047]","[0.         0.02014112 0.01563334 0.03127623 0.01562548 0.05589795
 0.01603436 0.         0.14099169 0.01562524]"
91,10,gaussian,"[-0.18102141  0.05671824 -0.1387571  -0.61702689 -0.46765234  0.63534203
  0.87940312 -0.21840448  0.09474689 -0.11535261]","[0.20065037 0.08281795 0.16717028 0.15754802 0.11083154 0.14396213
 0.11304883 0.11024166 0.05847499 0.17187505]","[0.39967481 0.45859102 0.41641486 0.42122599 0.44458423 0.42801893
 0.44347558 0.44487917 0.47076251 0.41406247]","[0.         0.07855105 0.43926072 0.0629344  0.04739761 0.07814884
 0.04079437 0.09418654 0.06552315 0.04690146]","[0.         0.04732895 0.03276181 0.01604438 0.         0.06252432
 0.03127623 0.01914358 0.00302076 0.01562357]","[0.         0.01562858 0.39086914 0.01562119 0.01562262 0.
 0.         0.         0.03124642 0.01565576]"
92,10,gaussian,"[-0.12028512 -0.09314473 -0.19929645  0.01763989 -0.66872271  0.04453452
  0.60823892  0.21665508 -0.09395887 -0.00266591]","[0.18237544 0.15023812 0.16430909 0.08813104 0.04789223 0.17234754
 0.13772795 0.02543523 0.0754851  0.03001442]","[0.40881228 0.42488094 0.41784546 0.45593448 0.47605388 0.41382623
 0.43113602 0.48728239 0.46225745 0.48499279]","[0.01604414 0.04689765 0.04731536 0.06249452 0.07857823 0.04730392
 0.01562452 0.09418488 0.03166151 0.04690194]","[0.         0.         0.03127527 0.01562309 0.03124571 0.0316596
 0.         0.03329611 0.00801826 0.01564813]","[0.         0.0312798  0.         0.03125381 0.01604652 0.
 0.01562452 0.06088877 0.015625   0.03125381]"
93,10,gaussian,"[ 0.04710377 -0.34119047 -0.18556224 -0.13461161 -0.52528312  0.57861961
  0.18771597  0.41795364 -0.04776781 -0.07521716]","[0.16699301 0.00955091 0.10725736 0.0890721  0.18026796 0.19718467
 0.14447766 0.09710064 0.02518224 0.1277388 ]","[0.4165035  0.49522454 0.44637132 0.45546395 0.40986602 0.40140767
 0.42776117 0.45144968 0.48740888 0.4361306 ]","[0.0473094  0.09418678 0.04687762 0.04731774 0.47243905 0.37683392
 0.03127527 0.06292748 0.04690742 0.03167558]","[0.02966547 0.03578639 0.01561809 0.01052117 0.0700047  0.01616263
 0.         0.02515459 0.03128052 0.01605177]","[0.         0.01562309 0.         0.         0.32350516 0.26692772
 0.         0.01562333 0.01562691 0.01562381]"
94,10,gaussian,"[ 0.20455909 -0.38587974 -0.21158624  0.50505923 -0.45017586  0.00722587
 -0.05045596 -0.03775049  0.11659698  0.04322819]","[0.11210399 0.09490631 0.09485741 0.139708   0.16211781 0.12355453
 0.12216836 0.07944776 0.02886865 0.13326957]","[0.44394801 0.45254685 0.45257129 0.430146   0.4189411  0.43822273
 0.43891582 0.46027612 0.48556568 0.43336521]","[0.08114409 0.04430366 0.0472908  0.07814598 0.04734159 0.04687762
 0.02667308 0.06291699 0.0469017  0.03276777]","[0.04990268 0.02865458 0.         0.04688907 0.0317142  0.01562619
 0.         0.03125143 0.         0.        ]","[0.         0.01564908 0.01561856 0.         0.         0.01562333
 0.01102352 0.0156281  0.01561785 0.01563549]"
95,10,gaussian,"[-0.13974197 -0.1676878  -0.08003124  0.23348602  0.04358251  0.10427315
  0.01321933  0.73616142 -0.64335574 -0.23005974]","[0.11908324 0.11821772 0.02891109 0.12574399 0.1592858  0.14401171
 0.06970764 0.13273766 0.13630934 0.03371206]","[0.44045838 0.44089114 0.48554445 0.437128   0.4203571  0.42799414
 0.46514618 0.43363117 0.43184533 0.48314397]","[0.01562762 0.07855558 0.10982466 0.45526075 0.10981798 0.01562428
 0.06295991 0.07856774 0.06802917 0.04690027]","[0.         0.03875542 0.07815075 0.03527784 0.08117127 0.
 0.02467656 0.04731226 0.02115297 0.        ]","[0.         0.01563072 0.01562476 0.3575592  0.         0.
 0.01562047 0.03125548 0.01562262 0.01562405]"
96,10,gaussian,"[-0.05056049 -0.18853577 -0.0948189   0.33695273 -0.6249204  -0.30037083
  0.02812988  0.60564239 -0.31866184  0.48999042]","[0.0778912  0.16138441 0.11828871 0.14684222 0.13288665 0.1519003
 0.15527791 0.0554384  0.03164773 0.0626781 ]","[0.4610544  0.4193078  0.44085565 0.42657889 0.43355668 0.42404985
 0.42236105 0.4722808  0.48417614 0.46866095]","[0.07855344 0.04728341 0.0468998  0.0472846  0.07855868 0.04690194
 0.07856631 0.04728866 0.04687071 0.03226829]","[0.04686666 0.01562309 0.01565528 0.00801635 0.         0.01563215
 0.02016973 0.01562452 0.         0.        ]","[0.         0.01562405 0.01562285 0.03124952 0.04890871 0.
 0.01562929 0.01051879 0.01562428 0.        ]"
97,10,gaussian,"[-0.01881645 -0.32341569 -0.13383038  0.50100399 -0.19821214 -0.17211953
  0.00434121  0.61619434 -0.5491476  -0.24727421]","[0.11468982 0.14289053 0.12435494 0.16584851 0.17841464 0.15726418
 0.10300986 0.04785505 0.04988799 0.05418174]","[0.44265509 0.42855474 0.43782253 0.41707575 0.41079268 0.42136791
 0.44849507 0.47607248 0.47505601 0.47290913]","[0.         0.06292248 0.04690862 0.01561832 0.09728956 0.0469079
 0.09420967 0.04679632 0.06883407 0.03127408]","[0.         0.00702047 0.01562428 0.01561832 0.04686928 0.01563597
 0.0156219  0.03127217 0.         0.01561904]","[0.         0.03124762 0.         0.         0.01564455 0.03127193
 0.02516127 0.01552415 0.01563072 0.01565504]"
98,10,gaussian,"[-0.02061713 -0.07517067 -0.08466236  0.25880948  0.87896973 -0.14313853
 -0.00105078  0.64053089 -1.01458261 -0.505799  ]","[0.12212325 0.00612033 0.08304016 0.22020461 0.22259353 0.07058415
 0.12439098 0.20263543 0.07924023 0.04665628]","[0.43893838 0.49693984 0.45847992 0.38989769 0.38870324 0.46470793
 0.43780451 0.39868228 0.46037989 0.47667186]","[0.0276494  0.07814932 0.10771656 0.1929791  0.34509969 0.04731894
 0.04687762 0.03166461 0.0312469  0.04730201]","[0.         0.0156281  0.0553937  0.         0.02216649 0.01564741
 0.015625   0.         0.         0.        ]","[0.         0.01564956 0.         0.16170883 0.26753902 0.03167152
 0.01562524 0.01603889 0.01562238 0.03165674]"
99,10,gaussian,"[-0.09164575 -0.03171964 -0.09699265  0.16144943  0.49229251 -0.17544497
  0.46022903  0.03297539 -0.73775129  0.2919371 ]","[ 0.06586765  0.12976592  0.13751473  0.12241808  0.15714448  0.14040842
  0.08906994  0.13175001 -0.03619492  0.06888858]","[0.46706617 0.43511704 0.43124263 0.43879096 0.42142776 0.42979579
 0.45546503 0.43412499 0.51809746 0.46555571]","[0.06291199 0.06252384 0.43973756 0.046875   0.05742598 0.03166246
 0.0312438  0.04737186 0.07853913 0.04689741]","[0.04677391 0.03127289 0.06541562 0.         0.         0.
 0.         0.01451802 0.03976822 0.03124833]","[0.         0.01562262 0.3138535  0.         0.04180241 0.01562643
 0.01561069 0.01731658 0.01562667 0.        ]"
